# Version 1.00
#
freq[Hz] db:Trc4_S21 ang:Trc4_S21 
2.570000000000000E+009 -8.230536977482855E+000 -1.350819707663068E+002 
2.586000000000000E+009 -7.671262482983132E+000 -1.362835473258598E+002 
2.602000000000000E+009 -7.284894090587192E+000 -1.392779725342081E+002 
2.618000000000000E+009 -7.194904643358902E+000 -1.462743965182244E+002 
2.634000000000000E+009 -7.539093680542975E+000 -1.500439213205798E+002 
2.650000000000000E+009 -7.762913549461426E+000 -1.526503001702702E+002 
2.666000000000000E+009 -7.595601530298108E+000 -1.539437594282684E+002 
2.682000000000000E+009 -7.199549591438540E+000 -1.553366448733837E+002 
2.698000000000000E+009 -7.011218053747464E+000 -1.626795710511541E+002 
2.714000000000000E+009 -7.115611029637408E+000 -1.665008583646333E+002 
2.730000000000000E+009 -7.192251264698162E+000 -1.692702975700345E+002 
2.746000000000000E+009 -7.157968629963474E+000 -1.746294219249698E+002 
2.762000000000000E+009 -7.163046162998036E+000 -1.758336882057340E+002 
2.778000000000000E+009 -7.115033986230523E+000 1.794525832753957E+002 
2.794000000000000E+009 -6.922993837963941E+000 -1.796816334623860E+002 
2.810000000000000E+009 -6.652831536699456E+000 1.760318159535664E+002 
2.826000000000000E+009 -6.557341543822915E+000 1.691928545792939E+002 
2.842000000000000E+009 -6.592190486617679E+000 1.621550888126852E+002 
2.858000000000000E+009 -7.034256266476601E+000 1.629398049913156E+002 
2.874000000000000E+009 -7.100661012749852E+000 1.605714516965381E+002 
2.890000000000000E+009 -6.763080014842442E+000 1.598594919725764E+002 
2.906000000000000E+009 -6.251438638953037E+000 1.551772381970764E+002 
2.922000000000000E+009 -6.068775177269715E+000 1.472867598840094E+002 
2.938000000000000E+009 -6.570456291509160E+000 1.418616038480602E+002 
2.954000000000000E+009 -7.184075715111543E+000 1.389155937404003E+002 
2.970000000000000E+009 -7.207018823652081E+000 1.394169314981411E+002 
2.986000000000000E+009 -6.506195255718195E+000 1.385767367207912E+002 
3.002000000000000E+009 -5.978381737780043E+000 1.320692142751900E+002 
3.018000000000000E+009 -6.278227913978944E+000 1.244251609241479E+002 
3.034000000000000E+009 -7.012805156596592E+000 1.194680161644008E+002 
3.050000000000000E+009 -7.282092730512289E+000 1.193853117596968E+002 
3.066000000000000E+009 -6.863395073000737E+000 1.197030245093913E+002 
3.082000000000000E+009 -6.387584695479079E+000 1.140330357414868E+002 
3.098000000000000E+009 -6.505114530696845E+000 1.069623344368930E+002 
3.114000000000000E+009 -6.833721167334036E+000 1.040459956795866E+002 
3.130000000000000E+009 -7.006893697020702E+000 1.030377715369894E+002 
3.146000000000000E+009 -6.811918530800052E+000 1.008588089549284E+002 
3.162000000000000E+009 -6.801448425520898E+000 9.477793506866854E+001 
3.178000000000000E+009 -6.923675488293666E+000 9.114169592695080E+001 
3.194000000000000E+009 -6.979908448285312E+000 9.002930858852345E+001 
3.210000000000000E+009 -6.700327377612621E+000 8.534801899833732E+001 
3.226000000000000E+009 -6.512250912809722E+000 8.138482999697138E+001 
3.242000000000000E+009 -6.983941545167921E+000 7.335513072986993E+001 
3.258000000000000E+009 -7.683140404589183E+000 7.076159365447313E+001 
3.274000000000000E+009 -7.650270988815172E+000 7.457507388699796E+001 
3.290000000000000E+009 -6.774028244449463E+000 7.059184194635887E+001 
3.306000000000000E+009 -6.323325599199497E+000 6.251857444480101E+001 
3.322000000000000E+009 -6.920549524280740E+000 5.177482382868410E+001 
3.338000000000000E+009 -8.082688801180032E+000 5.310730078137343E+001 
3.354000000000000E+009 -8.311291563400651E+000 5.635371772470501E+001 
3.370000000000000E+009 -7.356505813690727E+000 5.638602148393198E+001 
3.386000000000000E+009 -6.562238139222720E+000 4.859364362253560E+001 
3.402000000000000E+009 -7.013998302217171E+000 3.903876674322159E+001 
3.418000000000000E+009 -8.080030403991392E+000 3.646704542172326E+001 
3.434000000000000E+009 -8.271266240019157E+000 3.672161741801627E+001 
3.450000000000000E+009 -7.664881266938415E+000 3.555227992550559E+001 
3.466000000000000E+009 -7.281194622775026E+000 2.783568141357085E+001 
3.482000000000000E+009 -7.829072028886158E+000 2.006328765243716E+001 
3.498000000000000E+009 -8.239763709526200E+000 2.195416553516873E+001 
3.514000000000000E+009 -8.098237349677262E+000 1.947871627194740E+001 
3.530000000000000E+009 -7.723868414015090E+000 1.364101917570231E+001 
3.546000000000000E+009 -8.320957212433141E+000 7.647919919454277E+000 
3.562000000000000E+009 -9.106169548800075E+000 7.053944711284671E+000 
3.578000000000000E+009 -9.045690034727269E+000 8.720105405424475E+000 
3.594000000000000E+009 -8.082167843895983E+000 4.520520767623784E+000 
3.610000000000000E+009 -7.784039469873003E+000 -2.932986086821605E+000 
3.626000000000000E+009 -8.838594262191990E+000 -1.029900848533528E+001 
3.642000000000000E+009 -9.836276181737553E+000 -1.181864660576694E+001 
3.658000000000000E+009 -9.745351510807710E+000 -6.557779333409190E+000 
3.674000000000000E+009 -8.522026453722351E+000 -8.180981448307907E+000 
3.690000000000000E+009 -8.235201327366514E+000 -2.160447527592276E+001 
3.706000000000000E+009 -9.367754374244063E+000 -2.476293216324880E+001 
3.722000000000000E+009 -1.025055503817174E+001 -2.435507888737387E+001 
3.738000000000000E+009 -1.024852960074687E+001 -1.898221455810796E+001 
3.754000000000000E+009 -9.267177804499941E+000 -2.300127571079850E+001 
3.770000000000000E+009 -9.031290103269656E+000 -3.032717589605741E+001 
3.786000000000000E+009 -9.616433311748819E+000 -3.749267324879634E+001 
3.802000000000000E+009 -1.019395644062455E+001 -3.714805961047319E+001 
3.818000000000000E+009 -1.018355539111184E+001 -3.759085112295168E+001 
3.834000000000000E+009 -9.891069162429064E+000 -3.989839919253411E+001 
3.850000000000000E+009 -9.947935602323566E+000 -4.285245318411466E+001 
3.866000000000000E+009 -1.013978992848680E+001 -4.397916570610336E+001 
3.882000000000000E+009 -9.932694318752183E+000 -4.787542380459594E+001 
3.898000000000000E+009 -9.842700388677445E+000 -5.181245094079726E+001 
3.914000000000000E+009 -1.017611333749241E+001 -5.622081368160265E+001 
3.930000000000000E+009 -1.060519903275326E+001 -5.725285882684128E+001 
3.946000000000000E+009 -1.051593552257230E+001 -5.772995411315125E+001 
3.962000000000000E+009 -9.646252969134476E+000 -5.595263965406966E+001 
3.978000000000000E+009 -9.250809355982645E+000 -6.230684936086000E+001 
3.994000000000000E+009 -9.856608203977677E+000 -6.894449068582486E+001 
4.010000000000000E+009 -1.056486413774266E+001 -6.725183003841566E+001 
4.026000000000000E+009 -1.024108197472918E+001 -6.295302918177747E+001 
4.042000000000000E+009 -9.405738713777023E+000 -6.547280642295009E+001 
4.058000000000000E+009 -8.886676787510204E+000 -7.212590147124652E+001 
4.074000000000000E+009 -9.180459121185477E+000 -8.099919026244112E+001 
4.090000000000000E+009 -9.658954798501883E+000 -8.045594254500672E+001 
4.106000000000000E+009 -9.425268366168867E+000 -8.105539078502684E+001 
4.122000000000000E+009 -8.846743253861305E+000 -8.158511662298773E+001 
4.138000000000000E+009 -8.771421492928837E+000 -8.859318796995120E+001 
4.154000000000000E+009 -8.768243104108926E+000 -9.209074204013693E+001 
4.170000000000000E+009 -8.503005413146482E+000 -9.376172773029126E+001 
4.186000000000000E+009 -8.192290683673667E+000 -9.810885839972200E+001 
4.202000000000000E+009 -8.254707371599492E+000 -1.018606779145240E+002 
4.218000000000000E+009 -8.466267508762991E+000 -1.047596457740593E+002 
4.234000000000000E+009 -8.164863577677220E+000 -1.035556649276918E+002 
4.250000000000000E+009 -7.417510181536228E+000 -1.079014820446664E+002 
4.266000000000000E+009 -6.986935078695283E+000 -1.147425279376843E+002 
4.282000000000000E+009 -7.533949542462662E+000 -1.220206012163160E+002 
4.298000000000000E+009 -7.969759132790435E+000 -1.219056494092117E+002 
4.314000000000000E+009 -7.530254908571209E+000 -1.210677888316393E+002 
4.330000000000000E+009 -6.622889831704424E+000 -1.245899973303991E+002 
4.346000000000000E+009 -5.951528758603217E+000 -1.344721069699190E+002 
4.362000000000000E+009 -6.468560140738719E+000 -1.424153772300824E+002 
4.378000000000000E+009 -7.206091029660473E+000 -1.443003822461441E+002 
4.394000000000000E+009 -6.741769205927115E+000 -1.450481052838574E+002 
4.410000000000000E+009 -6.026028942807576E+000 -1.481615334239558E+002 
4.426000000000000E+009 -5.849734266453949E+000 -1.558856268030375E+002 
4.442000000000000E+009 -6.154341514370510E+000 -1.602414100684173E+002 
4.458000000000000E+009 -6.277077506799484E+000 -1.626656391582046E+002 
4.474000000000000E+009 -5.913507496499210E+000 -1.636638199076663E+002 
4.490000000000000E+009 -5.559935226680553E+000 -1.702307244324726E+002 
4.506000000000000E+009 -5.792433775273982E+000 -1.753819262918366E+002 
4.522000000000000E+009 -6.206240293193138E+000 1.797243883123395E+002 
4.538000000000000E+009 -5.888552456175450E+000 -1.783818726077459E+002 
4.554000000000000E+009 -5.064032938591218E+000 1.751277900615336E+002 
4.570000000000000E+009 -4.818508129791968E+000 1.642593005525568E+002 
4.586000000000000E+009 -5.746881706431089E+000 1.563700656977631E+002 
4.602000000000000E+009 -6.455142392897821E+000 1.591120981134703E+002 
4.618000000000000E+009 -5.882890483782131E+000 1.599245088984947E+002 
4.634000000000000E+009 -4.841473590505983E+000 1.562115515915276E+002 
4.650000000000000E+009 -4.383069473997696E+000 1.442835240949652E+002 
